"Datapoint Number","Test Time (s)","Cycle Number","Current (A)","Potential (V)","Step Index","Step Time (s)","Charge Capacity (Ah)","Discharge Capacity (Ah)","Charge Energy (Wh)","Discharge Energy (Wh)","Timestamp","dV/dt (V/s)","dQ/dV (Ah/V)","Current Cycle Net Capacity (Ah)","Current Cycle Net Energy (Wh)","Test Net Capacity (Ah)","Test Net Energy (Wh)","Test Cumulative Capacity (Ah)","Test Cumulative Energy (Wh)","Power (W)","[Maccor] Datapoint ID","[Maccor] Cycle","[Maccor] Step Index","[Maccor] Test Time (s)","[Maccor] Step Time (s)","[Maccor] Capacity (Ah)","[Maccor] Energy (Wh)","[Maccor] Current (A)","[Maccor] Potential (V)","[Maccor] State","[Maccor] Ending Status","[Maccor] Datapoint Time","[Maccor] AC Impedance (Ω)","[Maccor] Internal Resistance (Ω)","[Maccor] VAR 1","[Maccor] VAR 10","[Maccor] VAR 11","[Maccor] VAR 12","[Maccor] VAR 13","[Maccor] VAR 14","[Maccor] VAR 15","[Maccor] VAR 2","[Maccor] VAR 3","[Maccor] VAR 4","[Maccor] VAR 5","[Maccor] VAR 6","[Maccor] VAR 7","[Maccor] VAR 8","[Maccor] VAR 9"
1161,130828.31,4,-0.560311284,4.08682383,6,760.970000000016,0.485487828,0.1183608716,1.9800809533,0.4883990344,1592452400000,-9.10575045207925e-05,-1.70816555720603,-0.3671269564,-1.4916819189,-2.6365667061,-10.3383150429,6.7123585493,26.7544726825,-2.2898935076691,1161,4,6,130828.31,760.97,0.1183608716,0.4883990344,-0.560311284,4.08682383,D,5,06/17/2020 23:53:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,130884.51,4,-0.5597009232,4.08178836,6,817.169999999984,0.485487828,0.127102305,1.9800809533,0.524102381,1592452456000,-8.95991103202921e-05,-1.73597169678297,-0.358385523,-1.4559785723,-2.6278252727,-10.3026116963,6.7210999827,26.7901760291,-2.28458071339901,1162,4,6,130884.51,817.17,0.127102305,0.524102381,-0.5597009232,4.08178836,D,5,06/17/2020 23:54:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,130940.39,4,-0.5598535134,4.07675288,6,873.050000000003,0.485487828,0.135793949,1.9800809533,0.5595584646,1592452512000,-9.01123836793069e-05,-1.72608053254101,-0.349693879,-1.4205224887,-2.6191336287,-10.2671556127,6.7297916267,26.8256321127,-2.28238442313157,1163,4,6,130940.39,873.05,0.135793949,0.5595584646,-0.5598535134,4.07675288,D,5,06/17/2020 23:55:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,130997.13,4,-0.5604638743,4.07164111,6,929.789999999994,0.485487828,0.1446193764,1.9800809533,0.5955158823,1592452569000,-9.00911173775044e-05,-1.72649148924924,-0.3408684516,-1.384565071,-2.6103082013,-10.231198195,6.7386170541,26.8615895304,-2.28200775126975,1164,4,6,130997.13,929.79,0.1446193764,0.5955158823,-0.5604638743,4.07164111,D,5,06/17/2020 23:56:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,131055.65,4,-0.560311284,4.06660563,6,988.309999999998,0.485487828,0.1537216665,1.9800809533,0.6325552571,1592452627000,-8.60471633629698e-05,-1.80763106992784,-0.3317661615,-1.3475256962,-2.6012059112,-10.1941588202,6.7477193442,26.8986289052,-2.27856502206693,1165,4,6,131055.65,988.31,0.1537216665,0.6325552571,-0.560311284,4.06660563,D,5,06/17/2020 23:57:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,131113.76,4,-0.559548333,4.06157015,6,1046.42000000001,0.485487828,0.1627601854,1.9800809533,0.6692890423,1592452685000,-8.66542763723762e-05,-1.79496669632281,-0.3227276426,-1.310791911,-2.5921673923,-10.157425035,6.7567578631,26.9353626904,-2.27264480679506,1166,4,6,131113.76,1046.42,0.1627601854,0.6692890423,-0.559548333,4.06157015,D,5,06/17/2020 23:58:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,131172.02,4,-0.5597009232,4.05653468,6,1104.67999999999,0.485487828,0.1718220243,1.9800809533,0.706072149,1592452744000,-8.64309989701506e-05,-1.79960140761467,-0.3136658037,-1.2740088043,-2.5831055534,-10.1206419283,6.765819702,26.9721457971,-2.27044620538882,1167,4,6,131172.02,1104.68,0.1718220243,0.706072149,-0.5597009232,4.05653468,D,5,06/17/2020 23:59:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,131231.92,4,-0.5607690547,4.0514229,6,1164.58000000002,0.485487828,0.181138958,1.9800809533,0.7438436882,1592452804000,-8.53385642737567e-05,-1.82263980452994,-0.30434887,-1.2362372651,-2.5737886197,-10.0828703891,6.7751366357,27.0099173363,-2.27191258982293,1168,4,6,131231.92,1164.58,0.181138958,0.7438436882,-0.5607690547,4.0514229,D,5,06/18/2020 00:00:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,131291.07,4,-0.5598535134,4.04638743,6,1223.72999999998,0.485487828,0.1903392259,1.9800809533,0.7810957876,1592452863000,-8.51305156382189e-05,-1.82709218801811,-0.2951486021,-1.1989851657,-2.5645883518,-10.0456182897,6.7843369036,27.0471694357,-2.2653842192631,1169,4,6,131291.07,1223.73,0.1903392259,0.7810957876,-0.5598535134,4.04638743,D,5,06/18/2020 00:01:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,131351.42,4,-0.5597009232,4.04135195,6,1284.08000000002,0.485487828,0.1997261565,1.9800809533,0.8190561267,1592452923000,-8.34379453189661e-05,-1.86415805444559,-0.2857616715,-1.1610248266,-2.5552014212,-10.0076579506,6.7937238342,27.0851297748,-2.26194841739112,1170,4,6,131351.42,1284.08,0.1997261565,0.8190561267,-0.5597009232,4.04135195,D,5,06/18/2020 00:02:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,131411.59,4,-0.5598535134,4.03624018,6,1344.24999999997,0.485487828,0.2090850674,1.9800809533,0.8568558122,1592452983000,-8.49554595313521e-05,-1.83085524192198,-0.2764027606,-1.1232251411,-2.5458425103,-9.9698582651,6.8030827451,27.1229294603,-2.25970324569925,1171,4,6,131411.59,1344.25,0.2090850674,0.8568558122,-0.5598535134,4.03624018,D,5,06/18/2020 00:03:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,131473.36,4,-0.5600061036,4.0312047,6,1406.01999999999,0.485487828,0.2186928622,1.9800809533,0.8956119114,1592453045000,-8.15198316334944e-05,-1.90801965254549,-0.2667949658,-1.0844690419,-2.5362347155,-9.9311021659,6.8126905399,27.1616855595,-2.25749923686101,1172,4,6,131473.36,1406.02,0.2186928622,0.8956119114,-0.5600061036,4.0312047,D,5,06/18/2020 00:04:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,131533.93,4,-0.560311284,4.02609293,6,1466.59,0.485487828,0.2281139896,1.9800809533,0.9335670386,1592453106000,-8.43944196797009e-05,-1.84302646637081,-0.2573738384,-1.0465139147,-2.5268135881,-9.8931470387,6.8221116673,27.1996406867,-2.25586529911162,1173,4,6,131533.93,1466.59,0.2281139896,0.9335670386,-0.560311284,4.02609293,D,5,06/18/2020 00:05:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,131596.21,4,-0.5601586938,4.02098116,6,1528.87,0.485487828,0.2378010923,1.9800809533,0.9725449175,1592453168000,-8.20772318561363e-05,-1.89505840442741,-0.2476867357,-1.0075360358,-2.5171264854,-9.8541691598,6.83179877,27.2386185656,-2.25238755438001,1174,4,6,131596.21,1528.87,0.2378010923,0.9725449175,-0.5601586938,4.02098116,D,5,06/18/2020 00:06:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,131659.68,4,-0.5598535134,4.01594568,6,1592.34,0.485487828,0.2476733204,1.9800809533,1.0122169163,1592453231000,-7.93363793918387e-05,-1.96053367305594,-0.2378145076,-0.967864037,-2.5072542573,-9.814497161,6.8416709981,27.2782905644,-2.24834129857155,1175,4,6,131659.68,1592.34,0.2476733204,1.0122169163,-0.5598535134,4.01594568,D,5,06/18/2020 00:07:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,131721.67,4,-0.5598535134,4.01083391,6,1654.33000000002,0.485487828,0.2573153243,1.9800809533,1.0509149299,1592453293000,-8.24612034198812e-05,-1.8862358635071,-0.2281725037,-0.9291660234,-2.4976122534,-9.7757991474,6.851313002,27.316988578,-2.24547945617736,1176,4,6,131721.67,1654.33,0.2573153243,1.0509149299,-0.5598535134,4.01083391,D,5,06/18/2020 00:08:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,131784.87,4,-0.5600061036,4.00579843,6,1717.52999999997,0.485487828,0.2671455465,1.9800809533,1.0903186286,1592453356000,-7.96753164557197e-05,-1.9521916877834,-0.2183422815,-0.8897623247,-2.4877820312,-9.7363954487,6.8611432242,27.3563922767,-2.2432715705913,1177,4,6,131784.87,1717.53,0.2671455465,1.0903186286,-0.5600061036,4.00579843,D,5,06/18/2020 00:09:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,131847.53,4,-0.5601586938,4.00076295,6,1780.19,0.485487828,0.2768917745,1.9800809533,1.1293364871,1592453419000,-8.03619533992806e-05,-1.93551121243686,-0.2085960535,-0.8507444662,-2.4780358032,-9.6973775902,6.8708894522,27.3954101352,-2.24106214827543,1178,4,6,131847.53,1780.19,0.2768917745,1.1293364871,-0.5601586938,4.00076295,D,5,06/18/2020 00:10:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,131910.69,4,-0.560311284,3.99572747,6,1843.35000000001,0.485487828,0.2867157571,1.9800809533,1.1686158365,1592453482000,-7.97257758074772e-05,-1.95095256062964,-0.1987720709,-0.8114651168,-2.4682118206,-9.6580982408,6.8807134348,27.4346894846,-2.23885118922977,1179,4,6,131910.69,1843.35,0.2867157571,1.1686158365,-0.560311284,3.99572747,D,5,06/18/2020 00:11:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,131973.32,4,-0.5597009232,3.990692,6,1905.98000000001,0.485487828,0.2964573074,1.9800809533,1.2075166967,1592453545000,-8.04002874021928e-05,-1.93458610616304,-0.1890305206,-0.7725642566,-2.4584702703,-9.6191973806,6.8904549851,27.4735903448,-2.23359399660685,1180,4,6,131973.32,1905.98,0.2964573074,1.2075166967,-0.5597009232,3.990692,D,5,06/18/2020 00:12:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,132039.21,4,-0.559548333,3.98565652,6,1971.87,0.485487828,0.3067059493,1.9800809533,1.2483906117,1592453611000,-7.64225223858135e-05,-2.03528599061052,-0.1787818787,-0.7316903416,-2.4482216284,-9.5783234656,6.900703627,27.5144642598,-2.23016746167658,1181,4,6,132039.21,1971.87,0.3067059493,1.2483906117,-0.559548333,3.98565652,D,5,06/18/2020 00:13:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,132101.56,4,-0.5601586938,3.98062104,6,2034.22,0.485487828,0.3164039398,1.9800809533,1.2870194858,1592453673000,-8.07615076182778e-05,-1.92593168873675,-0.1690838882,-0.6930614675,-2.4385236379,-9.5396945915,6.9104016175,27.5530931339,-2.2297794822792,1182,4,6,132101.56,2034.22,0.3164039398,1.2870194858,-0.5601586938,3.98062104,D,5,06/18/2020 00:14:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,132167.31,4,-0.5601586938,3.97558556,6,2099.97,0.485487828,0.3266307885,1.9800809533,1.3277037512,1592453739000,-7.65852471482904e-05,-2.03095806159495,-0.1588570395,-0.6523772021,-2.4282967892,-9.4990103261,6.9206284662,27.5937773993,-2.22695881437974,1183,4,6,132167.31,2099.97,0.3266307885,1.3277037512,-0.5601586938,3.97558556,D,5,06/18/2020 00:15:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,132230.97,4,-0.5601586938,3.97047379,6,2163.63,0.485487828,0.3365325534,1.9800809533,1.3670446794,1592453803000,-8.02979893182499e-05,-1.93705211697714,-0.1489552746,-0.6130362739,-2.4183950243,-9.4596693979,6.9305302311,27.6331183275,-2.22409541197354,1184,4,6,132230.97,2163.63,0.3365325534,1.3670446794,-0.5601586938,3.97047379,D,5,06/18/2020 00:16:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,132297.35,4,-0.5601586938,3.96536202,6,2230.01000000001,0.485487828,0.3468574049,1.9800809533,1.4080144496,1592453869000,-7.70076830370483e-05,-2.01981926025639,-0.1386304231,-0.5720665037,-2.4080701728,-9.4186996277,6.9408550826,27.6740880977,-2.22123200956733,1185,4,6,132297.35,2230.01,0.3468574049,1.4080144496,-0.5601586938,3.96536202,D,5,06/18/2020 00:17:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,132364.63,4,-0.559548333,3.96025025,6,2297.29000000001,0.485487828,0.3573222239,1.9800809533,1.4494855983,1592453936000,-7.59775564803829e-05,-2.04720067608674,-0.1281656041,-0.530595355,-2.3976053538,-9.377228479,6.9513199016,27.7155592464,-2.21595142565033,1186,4,6,132364.63,2297.29,0.3573222239,1.4494855983,-0.559548333,3.96025025,D,5,06/18/2020 00:18:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,132430.29,4,-0.5600061036,3.95521477,6,2362.95000000001,0.485487828,0.3675350568,1.9800809533,1.4899058098,1592454002000,-7.66902223575971e-05,-2.0281746526646,-0.1179527712,-0.4901751435,-2.3873925209,-9.3368082675,6.9615327345,27.7559794579,-2.21494441224887,1187,4,6,132430.29,2362.95,0.3675350568,1.4899058098,-0.5600061036,3.95521477,D,5,06/18/2020 00:20:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,132495.97,4,-0.5601586938,3.95017929,6,2428.63,0.485487828,0.3777510033,1.9800809533,1.5302866709,1592454068000,-7.66668696711423e-05,-2.02879298497851,-0.1077368247,-0.4497942824,-2.3771765744,-9.2964274064,6.971748681,27.796360319,-2.21272727136221,1188,4,6,132495.97,2428.63,0.3777510033,1.5302866709,-0.5601586938,3.95017929,D,5,06/18/2020 00:21:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,132561.78,4,-0.5598535134,3.94514382,6,2494.44,0.485487828,0.3879871782,1.9800809533,1.5706964071,1592454133000,-7.65152712353728e-05,-2.03281419609307,-0.0975006498,-0.4093845462,-2.3669403995,-9.2560176702,6.9819848559,27.8367700552,-2.2087026284953,1189,4,6,132561.78,2494.44,0.3879871782,1.5706964071,-0.5598535134,3.94514382,D,5,06/18/2020 00:22:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,132628.1,4,-0.559548333,3.94010834,6,2560.76000000001,0.485487828,0.398302697,1.9800809533,1.6113674971,1592454200000,-7.59270205066279e-05,-2.04856712766201,-0.087185131,-0.3687134562,-2.3566248807,-9.2153465802,6.9923003747,27.8774411452,-2.2046810534864,1190,4,6,132628.1,2560.76,0.398302697,1.6113674971,-0.559548333,3.94010834,D,5,06/18/2020 00:23:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,132695.28,4,-0.5598535134,3.93507286,6,2627.94,0.485487828,0.4087519599,1.9800809533,1.6525129869,1592454267000,-7.49550461446951e-05,-2.07512747543426,-0.0767358681,-0.3275679664,-2.3461756178,-9.1742010904,7.0027496376,27.918586635,-2.20306436615599,1191,4,6,132695.28,2627.94,0.4087519599,1.6525129869,-0.5598535134,3.93507286,D,5,06/18/2020 00:24:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,132762.78,4,-0.5598535134,3.93003738,6,2695.44,0.485487828,0.4192510012,1.9800809533,1.6938013004,1592454334000,-7.45997037037051e-05,-2.08501300769737,-0.0662368268,-0.2862796529,-2.3356765765,-9.1329127769,7.0132486789,27.9598749485,-2.20024523498633,1192,4,6,132762.78,2695.44,0.4192510012,1.6938013004,-0.5598535134,3.93003738,D,5,06/18/2020 00:25:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,132829.08,4,-0.5600061036,3.92492561,6,2761.73999999999,0.485487828,0.4295633919,1.9800809533,1.7343036697,1592454401000,-7.7100603318265e-05,-2.0173815918948,-0.0559244361,-0.2457772836,-2.3253641858,-9.0924104076,7.0235610696,28.0003773178,-2.19798229777595,1193,4,6,132829.08,2761.74,0.4295633919,1.7343036697,-0.5600061036,3.92492561,D,5,06/18/2020 00:26:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,132897.8,4,-0.5593957427,3.91981384,6,2830.45999999999,0.485487828,0.4402521935,1.9800809533,1.7762306415,1592454469000,-7.43854772991784e-05,-2.09101771010834,-0.0452356345,-0.2038503118,-2.3146753842,-9.0504834358,7.0342498712,28.0423042896,-2.19272717427254,1194,4,6,132897.8,2830.46,0.4402521935,1.7762306415,-0.5593957427,3.91981384,D,5,06/18/2020 00:27:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,132965.69,4,-0.5600061036,3.91477836,6,2898.35000000001,0.485487828,0.4508118974,1.9800809533,1.8175974357,1592454537000,-7.41711592281493e-05,-2.09706004194239,-0.0346759306,-0.1624835176,-2.3041156803,-9.0091166416,7.0448095751,28.0836710838,-2.1922997758412,1195,4,6,132965.69,2898.35,0.4508118974,1.8175974357,-0.5600061036,3.91477836,D,5,06/18/2020 00:28:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,133034.5,4,-0.5593957427,3.90974289,6,2967.16,0.485487828,0.4615147021,1.9800809533,1.859470785,1592454606000,-7.31793343990746e-05,-2.12548276526319,-0.0239731259,-0.1206101683,-2.2934128756,-8.9672432923,7.0555123798,28.1255444331,-2.18709352771759,1196,4,6,133034.5,2967.16,0.4615147021,1.859470785,-0.5593957427,3.90974289,D,5,06/18/2020 00:30:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,133105.37,4,-0.559548333,3.90470741,6,3038.03,0.485487828,0.4725379195,1.9800809533,1.9025415796,1592454677000,-7.10523493720957e-05,-2.18910955857233,-0.0129499085,-0.0775393736999999,-2.2823896582,-8.9241724977,7.0665355972,28.1686152277,-2.18487252211825,1197,4,6,133105.37,3038.03,0.4725379195,1.9025415796,-0.559548333,3.90470741,D,5,06/18/2020 00:31:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,133168.65,4,-0.560311284,3.89997711,6,3101.31,0.485487828,0.4823805837,1.9800809533,1.940952184,1592454740000,-7.47518963337538e-05,-2.08076954950005,-0.00310724430000003,-0.0391287693,-2.272546994,-8.8857618933,7.0763782614,28.2070258321,-2.18520118207471,1198,4,6,133168.65,3101.31,0.4823805837,1.940952184,-0.560311284,3.89997711,D,133,06/18/2020 00:32:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,133168.68,5,-2.8009460594,3.86404211,9,0.0299999999988358,0.0,2.27474e-05,0.0,8.79151e-05,1592454740000,-1.19783333337981,-0.000633015166274617,2.27474e-05,8.79151e-05,-2.2725242466,-8.8856739782,7.0764010088,28.2071137472,-10.8229735213602,1199,5,9,133168.68,0.03,2.27474e-05,8.79151e-05,-2.8009460594,3.86404211,D,0,06/18/2020 00:32:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,133168.98,5,-2.7995727474,3.85793851,9,0.330000000016298,0.0,0.0002560854,0.0,0.0009885437,1592454741000,-0.0203453333321501,-0.0382295694344528,0.0002560854,0.0009885437,-2.2722909086,-8.8847733496,7.0766343468,28.2080143758,-10.800579513741,1200,5,9,133168.98,0.33,0.0002560854,0.0009885437,-2.7995727474,3.85793851,D,5,06/18/2020 00:32:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,133170.03,5,-2.7998779278,3.85267414,9,1.37999999997555,0.0,0.0010727554,0.0,0.0041367101,1592454742000,-0.00501368571434121,-0.155131573198667,0.0010727554,0.0041367101,-2.2714742386,-8.8816251832,7.0774510168,28.2111625422,-10.7870172875918,1201,5,9,133170.03,1.38,0.0010727554,0.0041367101,-2.7998779278,3.85267414,D,5,06/18/2020 00:32:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,133171.9,5,-2.800030518,3.84740978,9,3.25,0.0,0.0025271844,0.0,0.0097359632,1592454744000,-0.00281516577540806,-0.276278408011576,0.0025271844,0.0097359632,-2.2700198096,-8.8760259301,7.0789054458,28.2167617953,-10.7728647992517,1202,5,9,133171.9,3.25,0.0025271844,0.0097359632,-2.800030518,3.84740978,D,5,06/18/2020 00:32:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,133174.61,5,-2.8003356985,3.84222171,9,5.95999999999185,0.0,0.0046349432,0.0,0.01783967,1592454746000,-0.00191441697417549,-0.406270308611922,0.0046349432,0.01783967,-2.2679120508,-8.8679222233,7.0810132046,28.2248655021,-10.7595106160647,1203,5,9,133174.61,5.96,0.0046349432,0.01783967,-2.8003356985,3.84222171,D,5,06/18/2020 00:32:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,133178.19,5,-2.7997253376,3.83718624,9,9.54000000000815,0.0,0.0074193612,0.0,0.0285307005,1592454750000,-0.00140655586591543,-0.552960895407972,0.0074193612,0.0285307005,-2.2651276328,-8.8572311928,7.0837976226,28.2355565326,-10.7430675412181,1204,5,9,133178.19,9.54,0.0074193612,0.0285307005,-2.7997253376,3.83718624,D,5,06/18/2020 00:32:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,133182.49,5,-2.7998779278,3.83215076,9,13.8399999999965,0.0,0.0107637768,0.0,0.0413551955,1592454754000,-0.0011710418604682,-0.664170168484478,0.0107637768,0.0413551955,-2.2617832172,-8.8444066978,7.0871420382,28.2483810276,-10.729554328926,1205,5,9,133182.49,13.84,0.0107637768,0.0413551955,-2.7998779278,3.83215076,D,5,06/18/2020 00:32:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,133187.93,5,-2.7997253376,3.82703899,9,19.2799999999988,0.0,0.0149948471,0.0,0.0575581236,1592454760000,-0.000939663602940787,-0.827711399378357,0.0149948471,0.0575581236,-2.2575521469,-8.8282037697,7.0913731085,28.2645839557,-10.7146580282861,1206,5,9,133187.93,19.28,0.0149948471,0.0575581236,-2.7997253376,3.82703899,D,5,06/18/2020 00:32:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,133194.17,5,-2.8001831083,3.82200351,9,25.5200000000186,0.0,0.0198481308,0.0,0.0761194314,1592454766000,-0.000806967948715404,-0.963817491083286,0.0198481308,0.0761194314,-2.2526988632,-8.8096424619,7.0962263922,28.2831452635,-10.7023096685653,1207,5,9,133194.17,25.52,0.0198481308,0.0761194314,-2.8001831083,3.82200351,D,5,06/18/2020 00:32:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,133201.86,5,-2.7998779278,3.81696803,9,33.2099999999627,0.0,0.0258291871,0.0,0.0989635406,1592454773000,-0.000654808842655088,-1.18778275358048,0.0258291871,0.0989635406,-2.2467178069,-8.7867983527,7.1022074485,28.3059893727,-10.6870445383152,1208,5,9,133201.86,33.21,0.0258291871,0.0989635406,-2.7998779278,3.81696803,D,5,06/18/2020 00:32:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,133210.45,5,-2.7997253376,3.81185626,9,41.8000000000175,0.0,0.0325102333,0.0,0.1244475963,1592454782000,-0.000595083818391715,-1.30699272463348,0.0325102333,0.1244475963,-2.2400367607,-8.761314297,7.1088884947,28.3314734284,-10.6721505544112,1209,5,9,133210.45,41.8,0.0325102333,0.1244475963,-2.7997253376,3.81185626,D,5,06/18/2020 00:33:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
